,Incident Unique ID,Incident Date & Time,Street Name,Borough,Zip Code,Incident Description Details,Injury Count,Fatality Count
374,,,,,,,,
375,,,,,,,,
376,,,,,,,,
377,,,,,,,,
378,,,,,,,,
379,,,,,,,,
380,,,,,,,,
381,,,,,,,,
382,,,,,,,,
383,,,,,,,,
384,,,,,,,,
385,,,,,,,,
386,,,,,,,,
387,,,,,,,,
388,,,,,,,,
389,,,,,,,,
390,,,,,,,,
391,,,,,,,,
392,,,,,,,,
393,,,,,,,,
394,,,,,,,,
395,,,,,,,,
396,,,,,,,,
397,,,,,,,,
398,,,,,,,,
399,,,,,,,,
400,,,,,,,,
401,,,,,,,,
402,,,,,,,,
403,,,,,,,,
404,,,,,,,,
405,,,,,,,,
406,,,,,,,,
407,,,,,,,,
408,,,,,,,,
409,,,,,,,,
410,,,,,,,,
411,,,,,,,,
412,,,,,,,,
413,,,,,,,,
414,,,,,,,,
415,,,,,,,,
416,,,,,,,,
417,,,,,,,,
418,,,,,,,,
419,,,,,,,,
420,,,,,,,,
421,,,,,,,,
422,,,,,,,,
423,,,,,,,,
424,,,,,,,,
425,,,,,,,,
426,,,,,,,,
427,,,,,,,,
428,,,,,,,,
429,,,,,,,,
430,,,,,,,,
431,,,,,,,,
432,,,,,,,,
433,,,,,,,,
434,,,,,,,,
435,,,,,,,,
436,,,,,,,,
437,,,,,,,,
438,,,,,,,,
439,,,,,,,,
440,,,,,,,,
441,,,,,,,,
442,,,,,,,,
443,,,,,,,,
444,,,,,,,,
445,,,,,,,,
446,,,,,,,,
447,,,,,,,,
448,,,,,,,,
449,,,,,,,,
450,,,,,,,,
451,,,,,,,,
452,,,,,,,,
453,,,,,,,,
454,,,,,,,,
455,,,,,,,,
456,,,,,,,,
457,,,,,,,,
458,,,,,,,,
459,,,,,,,,
460,,,,,,,,
461,,,,,,,,
462,,,,,,,,
463,,,,,,,,
464,,,,,,,,
465,,,,,,,,
466,,,,,,,,
467,,,,,,,,
468,,,,,,,,
469,,,,,,,,
470,,,,,,,,
471,,,,,,,,
472,,,,,,,,
473,,,,,,,,
474,,,,,,,,
475,,,,,,,,
476,,,,,,,,
477,,,,,,,,
478,,,,,,,,
479,,,,,,,,
480,,,,,,,,
481,,,,,,,,
482,,,,,,,,
483,,,,,,,,
484,,,,,,,,
485,,,,,,,,
486,,,,,,,,
487,,,,,,,,
488,,,,,,,,
489,,,,,,,,
490,,,,,,,,
491,,,,,,,,
492,,,,,,,,
493,,,,,,,,
494,,,,,,,,
495,,,,,,,,
496,,,,,,,,
497,,,,,,,,
498,,,,,,,,
499,,,,,,,,
500,,,,,,,,
501,,,,,,,,
502,,,,,,,,
503,,,,,,,,
504,,,,,,,,
505,,,,,,,,
506,,,,,,,,
507,,,,,,,,
508,,,,,,,,
509,,,,,,,,
510,,,,,,,,
511,,,,,,,,
512,,,,,,,,
513,,,,,,,,
514,,,,,,,,
515,,,,,,,,
516,,,,,,,,
517,,,,,,,,
518,,,,,,,,
519,,,,,,,,
520,,,,,,,,
521,,,,,,,,
522,,,,,,,,
523,,,,,,,,
524,,,,,,,,
525,,,,,,,,
526,,,,,,,,
527,,,,,,,,
528,,,,,,,,
529,,,,,,,,
530,,,,,,,,
531,,,,,,,,
532,,,,,,,,
533,,,,,,,,
534,,,,,,,,
535,,,,,,,,
536,,,,,,,,
537,,,,,,,,
538,,,,,,,,
539,,,,,,,,
540,,,,,,,,
541,,,,,,,,
542,,,,,,,,
543,,,,,,,,
544,,,,,,,,
545,,,,,,,,
546,,,,,,,,
547,,,,,,,,
548,,,,,,,,
549,,,,,,,,
550,,,,,,,,
551,,,,,,,,
552,,,,,,,,
553,,,,,,,,
554,,,,,,,,
555,,,,,,,,
556,,,,,,,,
557,,,,,,,,
558,,,,,,,,
559,,,,,,,,
560,,,,,,,,
561,,,,,,,,
562,,,,,,,,
563,,,,,,,,
564,,,,,,,,
565,,,,,,,,
566,,,,,,,,
567,,,,,,,,
568,,,,,,,,
569,,,,,,,,
570,,,,,,,,
571,,,,,,,,
572,,,,,,,,
573,,,,,,,,
574,,,,,,,,
575,,,,,,,,
576,,,,,,,,
577,,,,,,,,
578,,,,,,,,
579,,,,,,,,
580,,,,,,,,
581,,,,,,,,
582,,,,,,,,
583,,,,,,,,
584,,,,,,,,
585,,,,,,,,
586,,,,,,,,
587,,,,,,,,
588,,,,,,,,
589,,,,,,,,
590,,,,,,,,
591,,,,,,,,
592,,,,,,,,
593,,,,,,,,
594,,,,,,,,
595,,,,,,,,
596,,,,,,,,
597,,,,,,,,
598,,,,,,,,
599,,,,,,,,
600,,,,,,,,
601,,,,,,,,
602,,,,,,,,
603,,,,,,,,
604,,,,,,,,
605,,,,,,,,
606,,,,,,,,
607,,,,,,,,
608,,,,,,,,
609,,,,,,,,
610,,,,,,,,
611,,,,,,,,
612,,,,,,,,
613,,,,,,,,
614,,,,,,,,
615,,,,,,,,
616,,,,,,,,
617,,,,,,,,
618,,,,,,,,
619,,,,,,,,
620,,,,,,,,
621,,,,,,,,
622,,,,,,,,
623,,,,,,,,
624,,,,,,,,
625,,,,,,,,
626,,,,,,,,
627,,,,,,,,
628,,,,,,,,
629,,,,,,,,
630,,,,,,,,
631,,,,,,,,
632,,,,,,,,
633,,,,,,,,
634,,,,,,,,
635,,,,,,,,
636,,,,,,,,
637,,,,,,,,
638,,,,,,,,
639,,,,,,,,
640,,,,,,,,
641,,,,,,,,
642,,,,,,,,
643,,,,,,,,
644,,,,,,,,
645,,,,,,,,
646,,,,,,,,
647,,,,,,,,
648,,,,,,,,
649,,,,,,,,
650,,,,,,,,
651,,,,,,,,
652,,,,,,,,
653,,,,,,,,
654,,,,,,,,
655,,,,,,,,
656,,,,,,,,
657,,,,,,,,
658,,,,,,,,
659,,,,,,,,
660,,,,,,,,
661,,,,,,,,
662,,,,,,,,
663,,,,,,,,
664,,,,,,,,
665,,,,,,,,
666,,,,,,,,
667,,,,,,,,
668,,,,,,,,
669,,,,,,,,
670,,,,,,,,
671,,,,,,,,
672,,,,,,,,
673,,,,,,,,
674,,,,,,,,
675,,,,,,,,
676,,,,,,,,
677,,,,,,,,
678,,,,,,,,
679,,,,,,,,
680,,,,,,,,
681,,,,,,,,
682,,,,,,,,
683,,,,,,,,
684,,,,,,,,
685,,,,,,,,
686,,,,,,,,
687,,,,,,,,
688,,,,,,,,
689,,,,,,,,
690,,,,,,,,
691,,,,,,,,
692,,,,,,,,
693,,,,,,,,
694,,,,,,,,
695,,,,,,,,
696,,,,,,,,
697,,,,,,,,
698,,,,,,,,
699,,,,,,,,
700,,,,,,,,
701,,,,,,,,
702,,,,,,,,
703,,,,,,,,
704,,,,,,,,
705,,,,,,,,
706,,,,,,,,
707,,,,,,,,
708,,,,,,,,
709,,,,,,,,
710,,,,,,,,
711,,,,,,,,
712,,,,,,,,
713,,,,,,,,
714,,,,,,,,
715,,,,,,,,
716,,,,,,,,
717,,,,,,,,
718,,,,,,,,
719,,,,,,,,
720,,,,,,,,
721,,,,,,,,
722,,,,,,,,
723,,,,,,,,
724,,,,,,,,
725,,,,,,,,
726,,,,,,,,
727,,,,,,,,
728,,,,,,,,
729,,,,,,,,
730,,,,,,,,
731,,,,,,,,
732,,,,,,,,
733,,,,,,,,
734,,,,,,,,
735,,,,,,,,
736,,,,,,,,
737,,,,,,,,
738,,,,,,,,
739,,,,,,,,
740,,,,,,,,
741,,,,,,,,
742,,,,,,,,
743,,,,,,,,
744,,,,,,,,
745,,,,,,,,
746,,,,,,,,
747,,,,,,,,
748,,,,,,,,
749,,,,,,,,
750,,,,,,,,
751,,,,,,,,
752,,,,,,,,
753,,,,,,,,
754,,,,,,,,
755,,,,,,,,
756,,,,,,,,
757,,,,,,,,
758,,,,,,,,
759,,,,,,,,
760,,,,,,,,
761,,,,,,,,
762,,,,,,,,
763,,,,,,,,
764,,,,,,,,
765,,,,,,,,
766,,,,,,,,
767,,,,,,,,
768,,,,,,,,
769,,,,,,,,
770,,,,,,,,
771,,,,,,,,
772,,,,,,,,
773,,,,,,,,
774,,,,,,,,
775,,,,,,,,
776,,,,,,,,
777,,,,,,,,
778,,,,,,,,
779,,,,,,,,
780,,,,,,,,
781,,,,,,,,
782,,,,,,,,
783,,,,,,,,
784,,,,,,,,
785,,,,,,,,
786,,,,,,,,
787,,,,,,,,
788,,,,,,,,
789,,,,,,,,
790,,,,,,,,
791,,,,,,,,
792,,,,,,,,
793,,,,,,,,
794,,,,,,,,
795,,,,,,,,
796,,,,,,,,
797,,,,,,,,
798,,,,,,,,
799,,,,,,,,
800,,,,,,,,
801,,,,,,,,
802,,,,,,,,
803,,,,,,,,
804,,,,,,,,
805,,,,,,,,
806,,,,,,,,
807,,,,,,,,
808,,,,,,,,
809,,,,,,,,
810,,,,,,,,
811,,,,,,,,
812,,,,,,,,
813,,,,,,,,
814,,,,,,,,
815,,,,,,,,
816,,,,,,,,
817,,,,,,,,
818,,,,,,,,
819,,,,,,,,
820,,,,,,,,
821,,,,,,,,
822,,,,,,,,
823,,,,,,,,
824,,,,,,,,
825,,,,,,,,
826,,,,,,,,
827,,,,,,,,
828,,,,,,,,
829,,,,,,,,
830,,,,,,,,
831,,,,,,,,
832,,,,,,,,
833,,,,,,,,
834,,,,,,,,
835,,,,,,,,
836,,,,,,,,
837,,,,,,,,
838,,,,,,,,
839,,,,,,,,
840,,,,,,,,
841,,,,,,,,
842,,,,,,,,
843,,,,,,,,
844,,,,,,,,
845,,,,,,,,
846,,,,,,,,
847,,,,,,,,
848,,,,,,,,
849,,,,,,,,
850,,,,,,,,
851,,,,,,,,
852,,,,,,,,
853,,,,,,,,
854,,,,,,,,
855,,,,,,,,
856,,,,,,,,
857,,,,,,,,
858,,,,,,,,
859,,,,,,,,
860,,,,,,,,
861,,,,,,,,
862,,,,,,,,
863,,,,,,,,
864,,,,,,,,
865,,,,,,,,
866,,,,,,,,
867,,,,,,,,
868,,,,,,,,
869,,,,,,,,
870,,,,,,,,
871,,,,,,,,
872,,,,,,,,
873,,,,,,,,
874,,,,,,,,
875,,,,,,,,
876,,,,,,,,
877,,,,,,,,
878,,,,,,,,
879,,,,,,,,
880,,,,,,,,
881,,,,,,,,
882,,,,,,,,
883,,,,,,,,
884,,,,,,,,
885,,,,,,,,
886,,,,,,,,
887,,,,,,,,
888,,,,,,,,
889,,,,,,,,
890,,,,,,,,
891,,,,,,,,
892,,,,,,,,
893,,,,,,,,
894,,,,,,,,
895,,,,,,,,
896,,,,,,,,
897,,,,,,,,
898,,,,,,,,
899,,,,,,,,
900,,,,,,,,
901,,,,,,,,
902,,,,,,,,
903,,,,,,,,
904,,,,,,,,
905,,,,,,,,
906,,,,,,,,
907,,,,,,,,
908,,,,,,,,
0,1000000979.0,2020-08-03 12:00:00,5th Avenue,Manhattan,10128.0,Worker stepped on unsecured plank resulting in fall to lower level.,1.0,0.0
1,1000000981.0,2020-08-03 15:10:00,Lenox Road,Brooklyn,11226.0,"Worker at Magellen, Dijalmo Neto was participating in a stripping operation at the request of Allisson Silva Lima (Magellan Foreman). Mr. Neto was stripping column on the North East side when he lost his footing. Mr. Neto was supported by his Fall-Arrest- Device and did not suffer a fall. He was suspended and helped to the ground by staff. Mr. Neto did lose consciousness. Joshua Jacobson (Promont Competent Person) called for emergency services.",1.0,0.0
2,1000000982.0,2020-08-03 12:50:00,Old Slip,Manhattan,10005.0,"Worker installing Sheetrock stepped off a (2'-4"") Baker scaffold onto his right foot injuring it.",1.0,0.0
3,1000000983.0,2020-08-02 13:40:00,Tompkins Ave,Staten Island,10305.0,"Laborer cleaning classroom. Picked up piece of metal wall stud to discard. Although wearing gloves - Metal cut right thumb. Worker went to Urgent Care , Received First -Aid ie:received antibiotic   cream and band - aid adhesive strip. Worker cleared to work .- No medication prescribed - No further care required- No lost Time. ",1.0,0.0
4,1000000984.0,2020-08-04 13:15:00,Fifth Ave,Manhattan,10013.0,"Contractor carting out debris from the building to a garbage truck parked on 53rd Street. Contractor set up garden hose for dust control, that ran from the building across the sidewalk and along the curb line to the truck. Contractor also laid a rubber mat protection cover over the hose at the area that crossed sidewalk and also had orange safety cones set up to alert pedestrians. Pedestrian exited 53rd St subway station and tripped and fell over mat. She was assisted to her feet by building security & contractor performing carting.  She admitted she was not watching where she was going.",1.0,0.0
5,1000000985.0,2020-08-05 10:40:00,Dumont Avenue,Brooklyn,11207.0,Worker lost his balance on a ladder and fell with the ladder.,1.0,0.0
6,1000000986.0,2020-08-03 08:00:00,5th Avenue,Manhattan,10128.0,Interior Renovation work was happening at building under Active DOB permits. The worker fell off the first floor to the basement as seen by other co-worker. He stepped on OSHA planks. He did not tied off by him self and fell from 1st floor to cellar level. We have asked several laborer on site and No one has any idea what activity he was trying to perform without any knowledge of other team member. Then On site person called FDNY for taking him to hospital and FDNY came on site as well DOB to investigate incident.  Last he was reported to us that he broke his wrist,1.0,0.0
7,1000000987.0,2020-08-05 10:50:00,CLINTON STREET,Brooklyn,11201.0,"Raul Placencio, was working on the 23rd floor pushing sheet rock on a A-frame. His body became pinned between the A Frame and the wall. Mr. Raul Placencio left in an ambulance to Brooklyn Hospital for emergency medical treatment.",1.0,0.0
8,1000000988.0,2020-08-07 07:45:00,Lincoln Ave,Bronx,10454.0,"Equipment operator lifting pipes, lifted two pipes above the height of the existing pipes installed in the ground, pipes rolled back over the stop of the fork lift and rolled into a section of the cab the operator was sitting.  Worker cut his finger but was sent to hospital for additional evaluation.   Worker was released from hospital and is returning to the project today.",1.0,0.0
9,1000000990.0,2020-08-11 08:15:00,St. Anns Avenue,Bronx,10454.0,"Worker was carrying lightweight sheet metal ducts to Apartment 4U when he scraped the top of his hand against an installed stud at the door opening. The employee was not working with anyone at the time of the incident, and walkways were accessible free of all debris. Upon discussion with the employee it was confirmed that he did not slip, trip, or fall, and that he was wearing all required personal protective equipment. The employee notified site safety immediately after the incident and received medical attention from the on site medic, and was taken to urgent care by his supervisor.",1.0,0.0
10,1000000991.0,2020-08-10 09:00:00,West 47th Street,Manhattan,10036.0,Worker was using a tube cutter to cut a pipe when her glove and left index got caught.,1.0,0.0
11,1000000992.0,2020-08-10 12:00:00,108th Street,Queens,11375.0,General Contractors laborers were pulling a mini container up the ramp to empty and dispose of construction waste. The wheel of the mini container broke which caused the construction laborer to fall back due to the weight and landed on an adjacent container injuring his back on the right side.,1.0,0.0
12,1000000993.0,2020-08-11 12:15:00,East 58th,Manhattan,10022.0,A Neptune worker was cleaning copper pipe on a ladder on the 41st floor.,1.0,0.0
13,1000000994.0,2020-08-11 10:30:00,Archer Ave,Queens,11435.0,The injured worker accidently got paint in his eye while spraying paint in an apartment.,1.0,0.0
14,1000000995.0,2020-08-10 11:10:00,Park Avenue,Manhattan,1008.0,"Worker was working at 15 Floor  West side of building , perform stone installation at building wall  , cut his left hand when using small  grinder .",1.0,0.0
15,1000000996.0,2020-08-11 08:00:00,Front Street,Brooklyn,11201.0,Worker was using an electric power saw and slipped and cut his leg.,1.0,0.0
16,1000000997.0,2020-08-10 14:30:00,Park place,Brooklyn,11213.0,"At around 2:30 PM there was a worker named Kevin Gonzales who fell off a 4 foot ladder while installing Sheetrock drywell, his foot was hurting him, he was conscious, coherent and alert. While it seemed like a minor injury ems was called as a percation and he was taken into the ambulance for examination.",1.0,0.0
17,1000000998.0,2020-08-12 03:30:00,Ellis st,Staten Island,10307.0,"Hemiunu construction was performing a concrete pour of the retaining wall when carpenter Rony Posas fell off top of the wall apporximnety 14' ft due to to concrete pump hose exploted and got hit with concrete. he was wearing proper fall arrest system , Rony was taken to the hospital. spoke to witness yoni maldonado which is in the hospital with him he is in good condition and will be sent home today",1.0,0.0
18,1000000999.0,2020-08-12 11:15:00,East 58th,Manhattan,10022.0,"At Approximately 11:15am yesterday 8/12/2020  An elevator worker was installing trough, inside the shaft, off of his sky climber on the 43rd floor.  When he was drilling to secure the bottom of the trough it let loose and started to fall.  When the trough started to fall the one worker instinctively went to grab it with his right hand.  The metal trough cut through the workers glove and cut his right thumb.",1.0,0.0
19,1000001000.0,2020-08-13 12:00:00,West 34th Street,Manhattan,10001.0,"MCE was running conduit in trench at 33rd street entrance. Before work, Trench Protection was unnailed and removed. During break the hole was covered back up with 3/4 inch plywood, but was forgotten to be nailed and secured. MCE worker was delivering gangbox throught 33rd street entrance. when gangbox was pushed over plywood, plywood slipped and workers ankle got stuck in 5 inch hole.",1.0,0.0
20,1000001001.0,2020-08-12 16:18:00,East 112th Street,Manhattan,10029.0,"Mr. Melido Zapata, a full time concrete construction mechanic for RNC Industries, claims to have sustained an injury to his leg. Mr. Zapata was attempting to exit the job site at days and end and claims to have slipped in a puddle during a rain storm. Mr. Zapata was taken from the site by EMS.",1.0,0.0
21,1000001002.0,2020-08-13 12:00:00,Broadway,Manhattan,10036.0,Working on 7th floor under very hot and humid conditions. The employee went to plug a fan into an extension cord and was shocked,1.0,0.0
22,1000001003.0,2020-08-12 12:00:00,Flatbush Avenue,Brooklyn,11217.0,"NOT INJURY. Illness for Diabetic Dehydration: At aprox 12PM Mr. Moacir W. De Freitas Melo from Company INC/International Concrete was working on OSP doing footing forms. A co-worker observed Mr. Moacir (a diabetic) and saw that he showed signs of dehydration and heat-exhausted. They alerted SST Mr. Mendel Hershkop immediate. Immediately 911 was called. EMS arrived on scene and took his sugar level and blood pressure while administering oxygen. . As safety precaution, he was taken by EMS to Methodist hospital under observation and in stable condition ready to resume work.",1.0,0.0
23,1000001004.0,2020-08-14 10:00:00,West 34th Street,Manhattan,10001.0,"Worker stated they were installing a waler beam, and the waler beam shifted which caused a pinch point to their right pointer finger. Worker went on their own to emergency room for further care. DOB was notified via phone call and dispatch stated no further inspection was required.",1.0,0.0
24,1000001005.0,2020-08-14 12:26:00,West 23rd St,Brooklyn,11224.0,"Was rolling out a roll of waterproofing in the crawlspace of the building, when he was pulling on the roll his back began to hurt and had a hard time moving.",1.0,0.0
25,1000001008.0,2020-08-17 06:30:00,Howard street,Manhattan,10013.0,"Employee was descending from an A-frame ladder. The EE slipped from the second to last step of the ladder. On his way down, the EE struck his left knee on the ladder and fell to the floor. An ambulance was called and transported the EE to nearby medical facility.",1.0,0.0
26,1000001009.0,2020-08-18 14:15:00,River Avenue,Bronx,10452.0,Charles Sarmiento was going down the stairs carrying an ice cooler and he slipped. His legs fell in between the ladder and he twisted (?) his ankle. Charles gave permission to be taken to the doctors in a car and not an ambulance.,1.0,0.0
27,1000001010.0,2020-08-17 12:00:00,West 47th Street,Manhattan,10036.0,"Worker was using the A-frame to move sheet-rock. The sheet-rock on the A-frame fell on worker, when the A-frame got blocked by a piece of sheet-rock on the floor.",1.0,0.0
28,1000001011.0,2020-08-19 11:30:00,E 14th Street,Manhattan,10119.0,Worker was placing his aluminum platform over the 11fl service elevator shaft in order to perform his work.  After he placed the first platform he turned around to go get the next platform.  When he turned he slipped landing face down on the slab son his right side.   He complained of pain in his right side lower rib area.  An ambulance was called and he was transported to Beth Israel for further examination.,1.0,0.0
29,1000001012.0,2020-08-17 06:35:00,Howard St,Manhattan,10013.0,"At approximately 6:30 AM, Employee was descending an 8 foot a frame ladder. The employee slipped from the 2nd to last wrung of the ladder and fell to the floor. The employee struck his left knee on the ladder on the way down. The employee stated that he could not put weight on his left leg. He was taken from the site by ambulance to nearby medical facility.",1.0,0.0
30,1000001013.0,2020-08-17 06:30:00,Ocean Parkway,Brooklyn,11235.0,Injured worker was preparing his work area to continue welding elevator rail divider tubes within Elevator Shaft D on the 2nd Floor. While setting up in the area he claimed that he was struck by a piece of shaft protection plank that had broken and fell from the 6th Floor above. He stated that a portion of the plank grazed off his hard hat and struck his right shoulder area. ,1.0,0.0
31,1000001014.0,2020-08-19 01:45:00,West 10th Street,Manhattan,10011.0,David Garza and his 2-man crew at building to mobilize work site and where moving the scaffold platform on the sidewalk bridge to make room next to the building wall.  His finger got caught between the platform and sidewalk bridge plank and the aluminum platform severed his left index finger tip.,1.0,0.0
32,1000001016.0,2020-08-20 09:50:00,west end ave,Manhattan,10024.0,"Workers were doing facade remediation work on 617 west end ave, east elevation removing mortar with a hammer and chisel and hammer slipped out of workers hand.  Hammer fell down to roof protection and bounced off and stuck pedestrians arm, causing a slight abrasion.  first aid kit was brought out to treat pedestrian and ambulance was called.  Pedestrian called a relative and did not want to wait for ambulance to come.  ambulance showed up but did not write a report as pedestrian had already left the scene.",1.0,0.0
33,1000001018.0,2020-08-20 14:25:00,East 61st St,Manhattan,10065.0,"While the employee was working, employee suffered an epileptic seizure. The employee was not injured as a result of the seizure but was taken by ambulance to the hospital, treated and released.",1.0,0.0
34,1000001020.0,2020-08-21 10:30:00,3rd ave,Bronx,10451.0,Worker was struck in the head by a piece of wood that fell,1.0,0.0
35,1000001021.0,2020-08-21 08:45:00,Bell Slip,Brooklyn,11222.0,"A worker was using a podium to secure reshores with banding straps to the underside of the slab on the 15th floor. The worker lost her balance and the ladder tipped over causing her to fall to her back on to the concrete deck, landing on top of her Self Retracting Life Line. ",1.0,0.0
36,1000001022.0,2020-08-21 13:30:00,west 126 street,Manhattan,10027.0,Worker was found on the floor of the 2nd fl bathroom after lunch unresponsive. Site medic attended to individual and 911 was called.  Worker was taken to St Lukes hospital where he was later pronounced dead.  Cause of death is unknown at this time.,1.0,1.0
37,1000001023.0,2020-08-21 11:00:00,Grattan,Brooklyn,11237.0,"The construction site at 95 Grattan street, Brooklyn was shut down on 03/27/2020 complying to the lock down initiated due to the pandemic.  The site remained closed for over 5 months and only just reopened on 08/20/2020. The site became very dirty as it was closed and required cleaning. Therefore Super Cleaning who we have hired for cleaning purposes was requested to provide labors and cleaning services for the site. In order to try to clean the area between the Foundation wall in the front and the shoring the labor tried to go down and accidently slipped and fell down 7-8 feet below.",1.0,0.0
38,1000001025.0,2020-08-22 12:35:00,West 69th Street,Manhattan,10023.0,Worker was moving from one location to another spreading steel decking over framing when the incident occurred.  He was wearing his harness and hadn't yet clipped into the anchor point nearby.  Worker fell approximately 15' to concrete floor below.  Area of injury is to his leg and pelvis.  No other injuries have been reported.,1.0,0.0
39,1000001026.0,2020-08-20 09:00:00,27th Ave,Queens,11102.0,"At approximately 9:00 am. Structure Tech Worker Jose Inonan reported an injury after mixing concrete. As told by Structure Tech worker, Jose had stacked approximately 5 bags of grout on top of none another to use. As Jose grabbed the top bag of grout from the stack, the other bags fell over and hit Jose's leg. Jose expressed discomfort in his knee. The on site medic conducted an evaluation. The on site medic administered an ice pack for the knee as well as ibuprofen. Jose decided he wanted further evaluation of his knee and a Structure Tech employee escorted Jose off the site.",1.0,0.0
40,1000001029.0,2020-08-24 17:15:00,West 28th Street,Manhattan,10001.0,Worker was clearing concrete pump line when line clogged.  Worker was in the process of unclogging line when wet concrete was discharged from pump line.  Worker was splashed with wet concrete.,1.0,0.0
41,1000001030.0,2020-08-25 11:30:00,W 34th Street,Manhattan,10001.0,Worker was on baker scaffold in stairwell and baker scaffold gave way casing worker to land on steps below. Onsite medic called for an ambulance where worker was taken to Bellevue Hospital for further treatment.,1.0,0.0
42,1000001032.0,2020-08-27 08:10:00,Beach 20th Street,Queens,11691.0,"William Romero from A&G concrete was working on concrete forms with harness. He unhooked his lanyard to move his work position, slipped and fell 6 to 8 feet on the sandy ground  and twisted his right leg ankle at 8:10 am. He was sent to local urgent care just for a check up.",1.0,0.0
43,1000001034.0,2020-08-26 14:00:00,West 120,Manhattan,10027.0,Person was working on scaffolding deck. A piece of plank with #9 wire hit his right arm upper elbow. Scratch/Abrasion with minor bleeding was observed at the location of injury. Person was taken to the hospital in a FDNY Ambulance. The time of the incident took place near the end of the work shift around 2:15 p.m. The weather condition was high 78/68 with partly cloudy skies.,1.0,0.0
44,1000001035.0,2020-08-27 08:30:00,Grand Concourse,Bronx,10451.0,"Worker went into a diabetic shock.  EMT was called to the site.  The worker was not injured.  When SSM called in the incident, DOB stated it was a medical emergency.",1.0,0.0
45,1000001036.0,2020-08-26 15:00:00,2nd Street,Manhattan,10009.0,"Willowfield worker was working on the first floor of the project, when he was discovered on the ground by field supervision. Worker alleges to have fallen from portable ladder approximately 3-4 feet. No visible signs of injury. As a precuation, EMS notfied and worker taken for evaluation. Please note, worker is not employed by GC; date of hire noted on form is date subcontractor employee started work on the project.",1.0,0.0
46,1000001037.0,2020-08-28 12:00:00,Center Blvd,Queens,11101.0,"On the 5th floor, in a 14ft floor to ceiling area, electricians were asked by masons constructing a CMU wall from a 5' high pipe scaffold platform to install remaining 3/4"" l/v conduit to the ceiling so the masons could finish their wall. The electrician asked the masons on the scaffold to move away. They did, but not far enough. The electrician used a cordless band saw to cut a 44"" piece along the ceiling and lost control of the piece. It fell a total of 3ft, first deflecting off ductwork immediately below the conduit and hit an adjacent mason on his hard hat and side of his head.",1.0,0.0
47,1000001040.0,2020-08-28 12:00:00,Bergen Ave,Bronx,10455.0,The worker was cutting metal door with a grinder and had a piece of metal come of the door into his eye. The worker was wearing glasses and had a guard on the grinder at the time of the incident,1.0,0.0
48,1000001041.0,2020-08-27 10:00:00,8th Avenue,Manhattan,10011.0,"Carpenter was moving a A-frame with 3 doors, the a-frame fell on top of him.",1.0,0.0
49,,,,,,,,
50,,,,,,,,
51,,,,,,,,
52,,,,,,,,
53,,,,,,,,
54,,,,,,,,
55,,,,,,,,
56,,,,,,,,
57,,,,,,,,
58,,,,,,,,
59,,,,,,,,
60,,,,,,,,
61,,,,,,,,
62,,,,,,,,
63,,,,,,,,
64,,,,,,,,
65,,,,,,,,
66,,,,,,,,
67,,,,,,,,
68,,,,,,,,
69,,,,,,,,
70,,,,,,,,
71,,,,,,,,
72,,,,,,,,
73,,,,,,,,
74,,,,,,,,
75,,,,,,,,
76,,,,,,,,
77,,,,,,,,
78,,,,,,,,
79,,,,,,,,
80,,,,,,,,
81,,,,,,,,
82,,,,,,,,
83,,,,,,,,
84,,,,,,,,
85,,,,,,,,
86,,,,,,,,
87,,,,,,,,
88,,,,,,,,
89,,,,,,,,
90,,,,,,,,
91,,,,,,,,
92,,,,,,,,
93,,,,,,,,
94,,,,,,,,
95,,,,,,,,
96,,,,,,,,
97,,,,,,,,
98,,,,,,,,
99,,,,,,,,
100,,,,,,,,
101,,,,,,,,
102,,,,,,,,
103,,,,,,,,
104,,,,,,,,
105,,,,,,,,
106,,,,,,,,
107,,,,,,,,
108,,,,,,,,
109,,,,,,,,
110,,,,,,,,
111,,,,,,,,
112,,,,,,,,
113,,,,,,,,
114,,,,,,,,
115,,,,,,,,
116,,,,,,,,
117,,,,,,,,
118,,,,,,,,
119,,,,,,,,
120,,,,,,,,
121,,,,,,,,
122,,,,,,,,
123,,,,,,,,
124,,,,,,,,
125,,,,,,,,
126,,,,,,,,
127,,,,,,,,
128,,,,,,,,
129,,,,,,,,
130,,,,,,,,
131,,,,,,,,
132,,,,,,,,
133,,,,,,,,
134,,,,,,,,
135,,,,,,,,
136,,,,,,,,
137,,,,,,,,
138,,,,,,,,
139,,,,,,,,
140,,,,,,,,
141,,,,,,,,
142,,,,,,,,
143,,,,,,,,
144,,,,,,,,
145,,,,,,,,
146,,,,,,,,
147,,,,,,,,
148,,,,,,,,
149,,,,,,,,
150,,,,,,,,
151,,,,,,,,
152,,,,,,,,
153,,,,,,,,
154,,,,,,,,
155,,,,,,,,
156,,,,,,,,
157,,,,,,,,
158,,,,,,,,
159,,,,,,,,
160,,,,,,,,
161,,,,,,,,
162,,,,,,,,
163,,,,,,,,
164,,,,,,,,
165,,,,,,,,
166,,,,,,,,
167,,,,,,,,
168,,,,,,,,
169,,,,,,,,
170,,,,,,,,
171,,,,,,,,
172,,,,,,,,
173,,,,,,,,
174,,,,,,,,
175,,,,,,,,
176,,,,,,,,
177,,,,,,,,
178,,,,,,,,
179,,,,,,,,
180,,,,,,,,
181,,,,,,,,
182,,,,,,,,
